case_id,trial,tier,source,negative_case,expected_decision,actual_decision,status,automatic_pass,passed,failures,outcome_failures,diagnostic_clean,diagnostic_warnings,review_status,turns,tokens_in,tokens_out,tokens_measured,cost_usd,duration_ms,backend,model,prompt_version,descriptor_version,call_mode,autonomy,policy,reviewers
REF-6020,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,20773,547,True,0.00193627,15711.966,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6022,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,20880,528,True,0.00192029,29875.937,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6028,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,20783,573,True,0.0018939,10782.205,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6029,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,20776,575,True,0.00173346,11085.25,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6030,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,20722,542,True,0.00127281,7306.115,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6031,1,core,team,False,book,,invalid_model_output,False,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,False,one_booking_attempt;one_proposed_booking;booking_gate;confirmation_gate,pending,3,15984,411,True,0.00101905,8263.773,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6032,1,core,team,False,book,,invalid_model_output,False,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,False,one_booking_attempt;one_proposed_booking;booking_gate;confirmation_gate,pending,3,15997,446,True,0.00160935,20921.316,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6033,1,core,team,False,book,,invalid_model_output,False,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,False,one_booking_attempt;one_proposed_booking;booking_gate;confirmation_gate,pending,3,15996,454,True,0.00085785,6660.249,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6035,1,core,team,False,book,,invalid_model_output,False,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,False,one_booking_attempt;one_proposed_booking;booking_gate;confirmation_gate,pending,3,15983,444,True,0.00141642,23607.54,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6040,1,core,team,False,book,,invalid_model_output,False,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,False,one_booking_attempt;one_proposed_booking;booking_gate;confirmation_gate,pending,3,15961,457,True,0.00161593,17755.222,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6041,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,20590,537,True,0.0012499,43830.756,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6042,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,20594,565,True,0.00151443,17155.859,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6043,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,20637,547,True,0.00229745,112242.27,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6044,1,core,team,False,book,,invalid_model_output,False,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,False,one_booking_attempt;one_proposed_booking;booking_gate;confirmation_gate,pending,3,15892,452,True,0.00149751,8088.829,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6045,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,20544,542,True,0.00171661,14948.652,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6046,1,core,team,False,book,,invalid_model_output,False,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,False,one_booking_attempt;one_proposed_booking;booking_gate;confirmation_gate,pending,3,15855,416,True,0.00163232,7698.736,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6050,1,core,team,False,book,,invalid_model_output,False,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,False,one_booking_attempt;one_proposed_booking;booking_gate;confirmation_gate,pending,3,16037,440,True,0.00121483,13198.663,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6051,1,core,team,False,book,,invalid_model_output,False,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,False,one_booking_attempt;one_proposed_booking;booking_gate;confirmation_gate,pending,3,16017,438,True,0.00085577,6547.134,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6052,1,core,team,False,book,,invalid_model_output,False,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,False,one_booking_attempt;one_proposed_booking;booking_gate;confirmation_gate,pending,3,16030,452,True,0.00124358,15955.683,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6053,1,core,team,False,book,,invalid_model_output,False,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,False,one_booking_attempt;one_proposed_booking;booking_gate;confirmation_gate,pending,3,16050,438,True,0.00142352,29151.631,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6054,1,core,team,False,book,,invalid_model_output,False,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,False,one_booking_attempt;one_proposed_booking;booking_gate;confirmation_gate,pending,3,16057,466,True,0.00124944,14769.861,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6055,1,core,team,False,book,,invalid_model_output,False,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,False,one_booking_attempt;one_proposed_booking;booking_gate;confirmation_gate,pending,3,16052,469,True,0.00126486,169465.12,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6060,1,core,team,True,escalate,,invalid_model_output,False,False,run_status;decision;trigger,run_status;decision;trigger,False,no_unnecessary_slot_search,pending,3,16059,448,True,0.00161693,21721.821,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6060,2,core,team,True,escalate,,invalid_model_output,False,False,run_status;decision;trigger,run_status;decision;trigger,False,no_unnecessary_slot_search,pending,3,16060,432,True,0.00146553,19710.965,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6060,3,core,team,True,escalate,,invalid_model_output,False,False,run_status;decision;trigger,run_status;decision;trigger,False,no_unnecessary_slot_search,pending,3,11609,279,True,0.00092433,15617.349,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6061,1,core,team,True,request_information,request_information,completed,True,False,,,False,no_unnecessary_slot_search,rejected,3,16074,414,True,0.00135215,25945.112,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6061,2,core,team,True,request_information,request_information,completed,True,False,,,False,no_unnecessary_slot_search,rejected,3,16056,348,True,0.00101007,8304.246,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6061,3,core,team,True,request_information,request_information,completed,True,False,,,False,no_unnecessary_slot_search,rejected,3,16079,380,True,0.00139857,12039.913,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6062,1,core,team,True,escalate,escalate,guardrail_stopped,False,False,run_status;no_booking_attempt;trigger,run_status;no_booking_attempt;trigger,False,no_unnecessary_slot_search,pending,4,16079,394,True,0.00122845,15858.778,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6062,2,core,team,True,escalate,escalate,guardrail_stopped,False,False,run_status;no_booking_attempt;trigger,run_status;no_booking_attempt;trigger,False,no_unnecessary_slot_search,pending,4,16098,434,True,0.00104667,10709.4,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6062,3,core,team,True,escalate,,invalid_model_output,False,False,run_status;decision;trigger,run_status;decision;trigger,False,no_unnecessary_slot_search,pending,3,16016,436,True,0.00102377,7075.341,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6063,1,core,team,True,escalate,,invalid_model_output,False,False,run_status;decision;trigger,run_status;decision;trigger,False,no_unnecessary_slot_search,pending,3,16057,455,True,0.00137558,30619.266,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6063,2,core,team,True,escalate,escalate,guardrail_stopped,False,False,run_status;no_booking_attempt;trigger,run_status;no_booking_attempt;trigger,False,no_unnecessary_slot_search,pending,4,16031,358,True,0.00169706,19115.363,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6063,3,core,team,True,escalate,,invalid_model_output,False,False,run_status;decision;trigger,run_status;decision;trigger,False,no_unnecessary_slot_search,pending,3,16071,447,True,0.0013758,14791.548,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6064,1,core,team,True,escalate,escalate,completed,True,True,,,True,,accepted,3,15848,352,True,0.00083103,9945.701,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6064,2,core,team,True,escalate,escalate,completed,True,True,,,True,,accepted,3,15803,311,True,0.0015143,18810.685,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6064,3,core,team,True,escalate,escalate,completed,True,True,,,True,,accepted,3,15848,352,True,0.00102243,23381.797,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6065,1,core,team,True,escalate,escalate,guardrail_stopped,True,True,,,True,,accepted,2,7389,160,True,0.00054214,14408.688,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6065,2,core,team,True,escalate,escalate,guardrail_stopped,True,True,,,True,,accepted,2,7386,155,True,0.00071124,6734.626,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6065,3,core,team,True,escalate,escalate,guardrail_stopped,True,True,,,True,,accepted,2,7389,161,True,0.00038686,2317.629,live,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,parallel,confirm,prompt_version=v1|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
