case_id,trial,tier,source,negative_case,expected_decision,actual_decision,status,automatic_pass,passed,failures,outcome_failures,diagnostic_clean,diagnostic_warnings,review_status,turns,tokens_in,tokens_out,tokens_measured,cost_usd,duration_ms,backend,model,prompt_version,descriptor_version,call_mode,autonomy,policy,reviewers
REF-6005,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.709,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6005,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.776,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6006,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.749,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6006,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.766,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6006,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.749,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6007,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.737,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6007,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.846,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6007,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.659,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6008,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.892,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6008,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,3.116,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6008,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.819,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6015,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.835,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6015,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.889,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6015,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.974,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6016,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,3.082,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6016,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.945,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6016,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.955,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6017,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.866,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6017,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.882,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6017,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.811,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6018,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,3.14,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6018,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.92,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6018,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.741,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6019,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.691,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6019,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.824,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6019,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.718,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6020,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,3.174,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6020,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.772,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6020,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.754,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6022,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.813,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6022,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.867,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6022,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.934,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6028,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.84,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6028,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.751,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6028,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.79,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6029,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.761,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6029,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.957,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6029,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.795,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6030,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.802,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6030,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.811,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6030,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.869,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6031,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,3.172,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6031,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,3.116,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6031,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,3.079,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6032,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.898,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6032,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.806,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6032,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,3.624,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6033,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.991,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6033,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,3.089,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6033,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,3.134,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6035,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.976,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6035,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,3.629,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6035,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,3.441,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6040,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,3.321,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6040,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,3.14,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6040,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.93,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6041,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,3.117,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6041,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,3.381,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6041,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,3.109,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6042,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,3.091,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6042,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.915,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6042,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,3.022,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6043,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.902,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6043,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.924,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6043,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.718,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6044,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.828,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6044,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.633,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6044,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.534,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6045,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.581,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6045,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.559,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6045,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.58,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6046,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.816,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6046,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.841,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6046,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.719,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6050,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.812,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6050,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.813,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6050,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.811,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6051,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.746,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6051,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.894,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6051,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.792,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6052,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.786,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6052,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.866,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6052,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.773,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6053,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.998,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6053,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.797,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6053,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.865,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6054,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.847,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6054,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.797,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6054,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.785,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6055,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,3.02,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6055,2,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,3.55,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6055,3,core,team,False,book,book,completed,True,True,,,True,,accepted,4,0,0,False,0.0,2.823,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6060,1,core,team,True,escalate,escalate,completed,True,True,,,True,,accepted,2,0,0,False,0.0,2.041,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6060,2,core,team,True,escalate,escalate,completed,True,True,,,True,,accepted,2,0,0,False,0.0,2.391,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6060,3,core,team,True,escalate,escalate,completed,True,True,,,True,,accepted,2,0,0,False,0.0,2.121,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6061,1,core,team,True,request_information,request_information,completed,True,True,,,True,,accepted,2,0,0,False,0.0,1.97,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6061,2,core,team,True,request_information,request_information,completed,True,True,,,True,,accepted,2,0,0,False,0.0,1.94,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6061,3,core,team,True,request_information,request_information,completed,True,True,,,True,,accepted,2,0,0,False,0.0,1.919,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
REF-6062,1,core,team,True,escalate,escalate,completed,True,True,,,True,,accepted,2,0,0,False,0.0,2.008,scripted,scripted,v1,v1,parallel,confirm,prompt_version=v1|descriptor_version=v1|call_mode=parallel|autonomy=confirm,OpenAI Codex (GPT-5)
