case_id,trial,tier,source,negative_case,expected_decision,actual_decision,status,automatic_pass,passed,failures,outcome_failures,diagnostic_clean,diagnostic_warnings,review_status,turns,tokens_in,tokens_out,tokens_measured,cost_usd,duration_ms,backend,model,prompt_version,descriptor_version,call_mode,autonomy,policy,reviewers
REF-6044,1,core,team,False,book,book,completed,True,False,,,True,,rejected,4,24277,574,True,0.00295279,6941.651,live,google/gemini-2.5-flash,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6045,1,core,team,False,book,book,completed,True,False,,,True,,rejected,4,24184,520,True,0.00636388,7091.743,live,google/gemini-2.5-flash,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6046,1,core,team,False,book,book,completed,True,False,,,True,,rejected,4,24332,593,True,0.00301679,6592.181,live,google/gemini-2.5-flash,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6050,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,24494,558,True,0.00407598,6896.136,live,google/gemini-2.5-flash,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6051,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,24494,591,True,0.00416226,6572.162,live,google/gemini-2.5-flash,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6052,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,24612,621,True,0.00427212,7199.502,live,google/gemini-2.5-flash,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6053,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,24497,584,True,0.00414566,6350.898,live,google/gemini-2.5-flash,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6054,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,24467,540,True,0.00292452,7026.926,live,google/gemini-2.5-flash,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6055,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,24502,573,True,0.00301752,6462.704,live,google/gemini-2.5-flash,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6060,1,core,team,True,escalate,escalate,completed,True,True,,,True,,accepted,2,13806,246,True,0.00255846,3306.757,live,google/gemini-2.5-flash,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6060,2,core,team,True,escalate,escalate,completed,True,True,,,True,,accepted,2,13806,246,True,0.00145632,3936.665,live,google/gemini-2.5-flash,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6060,3,core,team,True,escalate,escalate,completed,True,True,,,True,,accepted,2,13806,246,True,0.0025563,3613.53,live,google/gemini-2.5-flash,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6061,1,core,team,True,request_information,request_information,completed,True,True,,,True,,accepted,2,13811,252,True,0.00257496,4051.446,live,google/gemini-2.5-flash,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6061,2,core,team,True,request_information,request_information,completed,True,True,,,True,,accepted,2,13811,252,True,0.00147282,3496.841,live,google/gemini-2.5-flash,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6061,3,core,team,True,request_information,request_information,completed,True,True,,,True,,accepted,2,13811,252,True,0.0025728,4909.598,live,google/gemini-2.5-flash,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6062,1,core,team,True,escalate,escalate,completed,True,True,,,True,,accepted,2,13791,264,True,0.00149682,3641.416,live,google/gemini-2.5-flash,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6062,2,core,team,True,escalate,escalate,completed,True,True,,,True,,accepted,2,13791,264,True,0.00149682,3488.908,live,google/gemini-2.5-flash,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6062,3,core,team,True,escalate,escalate,completed,True,True,,,True,,accepted,2,13791,264,True,0.00149682,3800.889,live,google/gemini-2.5-flash,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6063,1,core,team,True,escalate,,invalid_model_output,False,False,run_status;decision;trigger,run_status;decision;trigger,True,,pending,2,8840,203,True,0.00095738,4049.583,live,google/gemini-2.5-flash,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6063,2,core,team,True,escalate,,invalid_model_output,False,False,run_status;decision;trigger,run_status;decision;trigger,True,,pending,2,8840,203,True,0.00095738,3860.803,live,google/gemini-2.5-flash,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6063,3,core,team,True,escalate,,invalid_model_output,False,False,run_status;decision;trigger,run_status;decision;trigger,True,,pending,2,8840,203,True,0.00095738,3618.558,live,google/gemini-2.5-flash,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6064,1,core,team,True,escalate,escalate,completed,True,True,,,True,,accepted,3,18865,421,True,0.00231532,5467.443,live,google/gemini-2.5-flash,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6064,2,core,team,True,escalate,escalate,completed,True,True,,,True,,accepted,3,18865,421,True,0.00204127,5247.217,live,google/gemini-2.5-flash,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6064,3,core,team,True,escalate,escalate,completed,True,True,,,True,,accepted,3,18865,421,True,0.00204127,5461.809,live,google/gemini-2.5-flash,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6065,1,core,team,True,escalate,,invalid_model_output,False,False,run_status;decision;criteria_observed;trigger;trigger_supported_by_observation,run_status;decision;criteria_observed;trigger;trigger_supported_by_observation,True,,pending,1,8840,129,True,0.00187452,2275.649,live,google/gemini-2.5-flash,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6065,2,core,team,True,escalate,,invalid_model_output,False,False,run_status;decision;criteria_observed;trigger;trigger_supported_by_observation,run_status;decision;criteria_observed;trigger;trigger_supported_by_observation,True,,pending,1,8840,129,True,0.00077238,2190.783,live,google/gemini-2.5-flash,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6065,3,core,team,True,escalate,,invalid_model_output,False,False,run_status;decision;criteria_observed;trigger;trigger_supported_by_observation,run_status;decision;criteria_observed;trigger;trigger_supported_by_observation,True,,pending,1,8840,129,True,0.00077238,1907.811,live,google/gemini-2.5-flash,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
