case_id,trial,tier,source,negative_case,expected_decision,actual_decision,status,automatic_pass,passed,failures,outcome_failures,diagnostic_clean,diagnostic_warnings,review_status,turns,tokens_in,tokens_out,tokens_measured,cost_usd,duration_ms,backend,model,prompt_version,descriptor_version,call_mode,autonomy,policy,reviewers
REF-6020,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,23093,592,True,0.00231297,17621.474,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6022,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,23125,559,True,0.00230772,19894.83,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6028,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,23006,522,True,0.00219494,15602.663,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6029,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,23017,528,True,0.00228984,11889.717,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6030,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,23020,539,True,0.00229287,12756.059,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6031,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,22898,562,True,0.00201786,15537.329,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6032,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,22966,587,True,0.00220673,15068.134,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6033,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,22919,584,True,0.00229466,22612.366,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6035,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,22988,577,True,0.00229938,21733.686,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6040,1,core,team,False,book,book,completed,True,False,,,True,,rejected,4,22862,511,True,0.00227106,17994.238,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6041,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,22697,517,True,0.00225709,22042.512,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6042,1,core,team,False,book,book,completed,True,False,,,True,,rejected,4,22804,534,True,0.00227137,32194.509,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6043,1,core,team,False,book,book,completed,True,False,,,True,,rejected,4,22933,583,True,0.00229572,23635.298,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6044,1,core,team,False,book,book,completed,True,False,,,True,,rejected,4,22699,544,True,0.00226403,22269.461,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6045,1,core,team,False,book,book,completed,True,False,,,True,,rejected,4,22853,645,True,0.00230372,25331.846,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6046,1,core,team,False,book,book,completed,True,False,,,True,,rejected,4,22841,600,True,0.00229134,26390.397,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6050,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,22981,554,True,0.00229297,19716.811,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6051,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,22958,564,True,0.00229331,38971.733,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6052,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,22985,557,True,0.0021035,23489.988,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6053,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,22928,539,True,0.0022716,26642.038,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6054,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,22993,563,True,0.00229634,16955.935,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6055,1,core,team,False,book,book,completed,True,True,,,True,,accepted,4,22993,519,True,0.00209862,22207.843,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6060,1,core,team,True,escalate,escalate,guardrail_stopped,False,False,run_status;no_booking_attempt;trigger,run_status;no_booking_attempt;trigger,False,no_unnecessary_slot_search,pending,4,17874,452,True,0.00178869,10865.387,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6060,2,core,team,True,escalate,escalate,guardrail_stopped,False,False,run_status;no_booking_attempt;trigger,run_status;no_booking_attempt;trigger,False,no_unnecessary_slot_search,pending,4,17824,414,True,0.00160992,9491.64,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6060,3,core,team,True,escalate,escalate,guardrail_stopped,False,False,run_status;no_booking_attempt;trigger,run_status;no_booking_attempt;trigger,False,no_unnecessary_slot_search,pending,4,17845,427,True,0.00177972,21284.13,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6061,1,core,team,True,request_information,request_information,completed,True,True,,,True,,accepted,2,12931,273,True,0.00120077,6982.884,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6061,2,core,team,True,request_information,request_information,completed,True,True,,,True,,accepted,2,12927,269,True,0.00127916,10205.475,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6061,3,core,team,True,request_information,request_information,completed,True,True,,,True,,accepted,2,12917,262,True,0.00127647,6443.815,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6062,1,core,team,True,escalate,escalate,completed,True,False,,,False,no_unnecessary_slot_search,rejected,3,17898,395,True,0.00177669,12526.989,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6062,2,core,team,True,escalate,escalate,guardrail_stopped,False,False,run_status;no_booking_attempt;trigger,run_status;no_booking_attempt;trigger,False,no_unnecessary_slot_search,pending,4,17919,480,True,0.00179991,14462.481,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,
REF-6062,3,core,team,True,escalate,escalate,completed,True,False,,,True,,rejected,2,12897,263,True,0.00127484,11882.738,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6063,1,core,team,True,escalate,escalate,completed,True,False,,,True,,rejected,2,12911,269,True,0.00127766,7630.683,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6063,2,core,team,True,escalate,escalate,completed,True,False,,,True,,rejected,2,12921,276,True,0.00128034,7154.351,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6063,3,core,team,True,escalate,escalate,completed,True,False,,,True,,rejected,2,12923,278,True,0.00128103,8053.013,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6064,1,core,team,True,escalate,escalate,completed,True,True,,,True,,accepted,3,17611,356,True,0.00174003,11595.761,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6064,2,core,team,True,escalate,escalate,completed,True,True,,,True,,accepted,3,17597,343,True,0.00173547,11109.078,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6064,3,core,team,True,escalate,escalate,completed,True,True,,,True,,accepted,3,17620,376,True,0.00174588,10054.63,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6065,1,core,team,True,escalate,escalate,guardrail_stopped,True,True,,,True,,accepted,2,8243,195,True,0.00082153,4424.508,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6065,2,core,team,True,escalate,escalate,guardrail_stopped,True,True,,,True,,accepted,2,8246,202,True,0.00082356,4938.802,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
REF-6065,3,core,team,True,escalate,escalate,guardrail_stopped,True,True,,,True,,accepted,2,8249,218,True,0.00081818,6483.204,live,mistralai/mistral-small-3.2-24b-instruct,v2,v2,parallel,confirm,prompt_version=v2|descriptor_version=v2|call_mode=parallel|autonomy=confirm,OpenAI Codex (AI judgement review)
